timestamp,hour,electricity_demand_kwh,total_electricity_consumption_kwh,thermal_demand_kwh,grid_supply_kwh,cost_grid_eur,cost_grid_subscription_eur,total_cost_hour_eur,emissions_grid_kg,total_emissions_hour_kg,gas_boiler_heat_kwh,cost_gas_boiler_eur,emissions_gas_boiler_kg
15.08,21:00,2.8506,2.8506,4.5045,2.8506,0.5492,0.2693,1.4124,0.057,0.1484,4.5045,0.5939,0.0914
15.08,22:00,2.0874,2.0874,3.4229,2.0874,0.4022,0.2693,1.1228,0.0417,0.1112,3.4229,0.4513,0.0694
15.08,23:00,1.8642,1.8642,3.7253,1.8642,0.3592,0.2693,1.1196,0.0373,0.1128,3.7253,0.4912,0.0756
16.08,00:00,1.7254,1.7254,3.9053,1.7254,0.3324,0.2693,1.1166,0.0345,0.1137,3.9053,0.5149,0.0792
16.08,01:00,1.7271,1.7271,4.4445,1.7271,0.3327,0.2693,1.188,0.0345,0.1247,4.4445,0.586,0.0902
16.08,02:00,1.8359,1.8359,6.4274,1.8359,0.3537,0.2693,1.4704,0.0367,0.1671,6.4274,0.8474,0.1304
16.08,03:00,1.7881,1.7881,11.0473,1.7881,0.3445,0.2693,2.0703,0.0358,0.2598,11.0473,1.4565,0.2241
16.08,04:00,1.7401,1.7401,13.5872,1.7401,0.3352,0.2693,2.3959,0.0348,0.3104,13.5872,1.7914,0.2756
16.08,05:00,1.9088,1.9088,13.533,1.9088,0.3677,0.2693,2.4213,0.0382,0.3127,13.533,1.7843,0.2745
16.08,06:00,1.8703,1.8703,11.5432,1.8703,0.3603,0.2693,2.1515,0.0374,0.2715,11.5432,1.5219,0.2341
16.08,07:00,2.0185,2.0185,10.6706,2.0185,0.3889,0.2693,2.065,0.0404,0.2568,10.6706,1.4069,0.2164
16.08,08:00,2.216,2.216,9.7736,2.216,0.4269,0.2693,1.9848,0.0443,0.2426,9.7736,1.2886,0.1982
16.08,09:00,2.1549,2.1549,9.0555,2.1549,0.4152,0.2693,1.8784,0.0431,0.2268,9.0555,1.1939,0.1837
16.08,10:00,2.5409,2.5409,8.7241,2.5409,0.4895,0.2693,1.9091,0.0508,0.2278,8.7241,1.1502,0.177
16.08,11:00,2.3013,2.3013,8.3006,2.3013,0.4434,0.2693,1.8071,0.046,0.2144,8.3006,1.0944,0.1684
16.08,12:00,2.4706,2.4706,8.1717,2.4706,0.476,0.2693,1.8227,0.0494,0.2152,8.1717,1.0774,0.1658
16.08,13:00,2.0749,2.0749,8.3119,2.0749,0.3998,0.2693,1.7649,0.0415,0.2101,8.3119,1.0959,0.1686
16.08,14:00,1.8499,1.8499,8.6901,1.8499,0.3564,0.2693,1.7715,0.037,0.2133,8.6901,1.1458,0.1763
16.08,15:00,2.3096,2.3096,9.4194,2.3096,0.445,0.2693,1.9562,0.0462,0.2373,9.4194,1.2419,0.1911
16.08,16:00,2.3977,2.3977,10.0113,2.3977,0.4619,0.2693,2.0512,0.048,0.251,10.0113,1.32,0.2031
16.08,17:00,2.9951,2.9951,10.6714,2.9951,0.577,0.2693,2.2533,0.0599,0.2764,10.6714,1.407,0.2165
16.08,18:00,3.6641,3.6641,10.4457,3.6641,0.7059,0.2693,2.3524,0.0733,0.2852,10.4457,1.3772,0.2119
16.08,19:00,3.0738,3.0738,9.3362,3.0738,0.5922,0.2693,2.0924,0.0615,0.2509,9.3362,1.2309,0.1894
16.08,20:00,3.4037,3.4037,6.569,3.4037,0.6558,0.2693,1.7912,0.0681,0.2013,6.569,0.8661,0.1332
16.08,21:00,3.1666,3.1666,4.0926,3.1666,0.6101,0.2693,1.419,0.0633,0.1463,4.0926,0.5396,0.083
16.08,22:00,2.1347,2.1347,3.2956,2.1347,0.4113,0.2693,1.1151,0.0427,0.1095,3.2956,0.4345,0.0668
16.08,23:00,1.8953,1.8953,3.5069,1.8953,0.3651,0.2693,1.0968,0.0379,0.109,3.5069,0.4624,0.0711
17.08,00:00,1.7559,1.7559,3.5209,1.7559,0.3383,0.2693,1.0718,0.0351,0.1065,3.5209,0.4642,0.0714
17.08,01:00,1.8299,1.8299,4.1561,1.8299,0.3526,0.2693,1.1698,0.0366,0.1209,4.1561,0.548,0.0843
17.08,02:00,1.8418,1.8418,6.043,1.8418,0.3548,0.2693,1.4209,0.0368,0.1594,6.043,0.7967,0.1226
17.08,03:00,1.8234,1.8234,10.2409,1.8234,0.3513,0.2693,1.9708,0.0365,0.2442,10.2409,1.3502,0.2077
17.08,04:00,1.7407,1.7407,12.9685,1.7407,0.3354,0.2693,2.3145,0.0348,0.2979,12.9685,1.7098,0.2631
17.08,05:00,1.943,1.943,12.9654,1.943,0.3743,0.2693,2.3531,0.0389,0.3018,12.9654,1.7094,0.263
17.08,06:00,1.8555,1.8555,10.9427,1.8555,0.3575,0.2693,2.0695,0.0371,0.2591,10.9427,1.4428,0.222
17.08,07:00,1.8263,1.8263,10.0516,1.8263,0.3519,0.2693,1.9464,0.0365,0.2404,10.0516,1.3253,0.2039
17.08,08:00,2.18,2.18,9.3877,2.18,0.42,0.2693,1.927,0.0436,0.234,9.3877,1.2377,0.1904
17.08,09:00,2.1367,2.1367,8.4733,2.1367,0.4117,0.2693,1.7981,0.0427,0.2146,8.4733,1.1172,0.1719
17.08,10:00,2.5979,2.5979,8.1636,2.5979,0.5005,0.2693,1.8461,0.052,0.2175,8.1636,1.0763,0.1656
17.08,11:00,2.4753,2.4753,7.7157,2.4753,0.4769,0.2693,1.7635,0.0495,0.206,7.7157,1.0173,0.1565
17.08,12:00,2.5854,2.5854,7.9499,2.5854,0.4981,0.2693,1.8156,0.0517,0.213,7.9499,1.0482,0.1613
17.08,13:00,2.6813,2.6813,8.0087,2.6813,0.5166,0.2693,1.8418,0.0536,0.2161,8.0087,1.0559,0.1624
17.08,14:00,2.3606,2.3606,8.3486,2.3606,0.4548,0.2693,1.8248,0.0472,0.2166,8.3486,1.1007,0.1693
17.08,15:00,2.3756,2.3756,8.831,2.3756,0.4577,0.2693,1.8913,0.0475,0.2266,8.831,1.1643,0.1791
17.08,16:00,2.506,2.506,9.426,2.506,0.4828,0.2693,1.9949,0.0501,0.2413,9.426,1.2428,0.1912
17.08,17:00,2.7641,2.7641,9.997,2.7641,0.5325,0.2693,2.1199,0.0553,0.2581,9.997,1.3181,0.2028
17.08,18:00,3.1944,3.1944,9.7899,3.1944,0.6154,0.2693,2.1755,0.0639,0.2625,9.7899,1.2908,0.1986
17.08,19:00,3.0125,3.0125,8.8438,3.0125,0.5804,0.2693,2.0157,0.0603,0.2396,8.8438,1.166,0.1794
17.08,20:00,3.2133,3.2133,6.2083,3.2133,0.6191,0.2693,1.7069,0.0643,0.1902,6.2083,0.8185,0.1259
17.08,21:00,2.6547,2.6547,3.781,2.6547,0.5115,0.2693,1.2793,0.0531,0.1298,3.781,0.4985,0.0767
17.08,22:00,2.2833,2.2833,3.1229,2.2833,0.4399,0.2693,1.1209,0.0457,0.109,3.1229,0.4117,0.0633
17.08,23:00,1.9613,1.9613,3.4841,1.9613,0.3779,0.2693,1.1065,0.0392,0.1099,3.4841,0.4594,0.0707
18.08,00:00,1.6507,1.6507,3.7284,1.6507,0.318,0.2693,1.0789,0.033,0.1086,3.7284,0.4916,0.0756
18.08,01:00,1.6613,1.6613,4.534,1.6613,0.3201,0.2693,1.1871,0.0332,0.1252,4.534,0.5978,0.092
18.08,02:00,1.5862,1.5862,6.5253,1.5862,0.3056,0.2693,1.4352,0.0317,0.1641,6.5253,0.8603,0.1324
18.08,03:00,1.518,1.518,10.6934,1.518,0.2925,0.2693,1.9716,0.0304,0.2473,10.6934,1.4099,0.2169
18.08,04:00,1.5595,1.5595,12.5613,1.5595,0.3004,0.2693,2.2259,0.0312,0.286,12.5613,1.6562,0.2548
18.08,05:00,1.8527,1.8527,12.7185,1.8527,0.3569,0.2693,2.3031,0.0371,0.295,12.7185,1.6769,0.258
18.08,06:00,1.8032,1.8032,10.6392,1.8032,0.3474,0.2693,2.0194,0.0361,0.2519,10.6392,1.4027,0.2158
18.08,07:00,2.1402,2.1402,9.7825,2.1402,0.4123,0.2693,1.9714,0.0428,0.2412,9.7825,1.2898,0.1984
18.08,08:00,2.5031,2.5031,9.006,2.5031,0.4823,0.2693,1.9389,0.0501,0.2327,9.006,1.1874,0.1827
18.08,09:00,2.3485,2.3485,8.2635,2.3485,0.4525,0.2693,1.8113,0.047,0.2146,8.2635,1.0895,0.1676
18.08,10:00,2.3377,2.3377,7.9685,2.3377,0.4504,0.2693,1.7703,0.0468,0.2084,7.9685,1.0506,0.1616
18.08,11:00,2.5519,2.5519,7.5794,2.5519,0.4916,0.2693,1.7603,0.051,0.2048,7.5794,0.9993,0.1537
18.08,12:00,2.6231,2.6231,7.5043,2.6231,0.5054,0.2693,1.7641,0.0525,0.2047,7.5043,0.9894,0.1522
18.08,13:00,2.2495,2.2495,7.6274,2.2495,0.4334,0.2693,1.7083,0.045,0.1997,7.6274,1.0056,0.1547
18.08,14:00,2.3729,2.3729,8.0358,2.3729,0.4572,0.2693,1.786,0.0475,0.2105,8.0358,1.0595,0.163
18.08,15:00,2.8507,2.8507,8.6758,2.8507,0.5492,0.2693,1.9624,0.057,0.233,8.6758,1.1439,0.176
18.08,16:00,2.977,2.977,9.3184,2.977,0.5736,0.2693,2.0714,0.0595,0.2486,9.3184,1.2286,0.189
18.08,17:00,2.9433,2.9433,9.9552,2.9433,0.5671,0.2693,2.1489,0.0589,0.2608,9.9552,1.3126,0.2019
18.08,18:00,3.5975,3.5975,9.7705,3.5975,0.6931,0.2693,2.2506,0.0719,0.2701,9.7705,1.2882,0.1982
18.08,19:00,3.7885,3.7885,8.8631,3.7885,0.7299,0.2693,2.1678,0.0758,0.2556,8.8631,1.1686,0.1798
18.08,20:00,3.4742,3.4742,6.2148,3.4742,0.6693,0.2693,1.758,0.0695,0.1955,6.2148,0.8194,0.1261
18.08,21:00,2.9629,2.9629,3.8244,2.9629,0.5708,0.2693,1.3444,0.0593,0.1368,3.8244,0.5042,0.0776
18.08,22:00,2.5927,2.5927,3.0013,2.5927,0.4995,0.2693,1.1645,0.0519,0.1127,3.0013,0.3957,0.0609
18.08,23:00,1.8938,1.8938,3.3327,1.8938,0.3649,0.2693,1.0736,0.0379,0.1055,3.3327,0.4394,0.0676
19.08,00:00,2.0133,2.0133,3.5054,2.0133,0.3879,0.2693,1.1194,0.0403,0.1114,3.5054,0.4622,0.0711
19.08,01:00,2.2197,2.2197,4.0276,2.2197,0.4277,0.2693,1.228,0.0444,0.1261,4.0276,0.531,0.0817
19.08,02:00,1.8391,1.8391,5.9744,1.8391,0.3543,0.2693,1.4113,0.0368,0.158,5.9744,0.7877,0.1212
19.08,03:00,1.6036,1.6036,10.5823,1.6036,0.309,0.2693,1.9735,0.0321,0.2467,10.5823,1.3952,0.2147
19.08,04:00,1.7262,1.7262,12.943,1.7262,0.3326,0.2693,2.3083,0.0345,0.2971,12.943,1.7065,0.2625
19.08,05:00,1.6345,1.6345,12.8578,1.6345,0.3149,0.2693,2.2795,0.0327,0.2935,12.8578,1.6953,0.2608
19.08,06:00,1.9216,1.9216,10.7198,1.9216,0.3702,0.2693,2.0529,0.0384,0.2559,10.7198,1.4134,0.2174
19.08,07:00,2.3484,2.3484,9.9316,2.3484,0.4524,0.2693,2.0312,0.047,0.2484,9.9316,1.3094,0.2015
19.08,08:00,2.2859,2.2859,9.0954,2.2859,0.4404,0.2693,1.9089,0.0457,0.2302,9.0954,1.1992,0.1845
19.08,09:00,2.7348,2.7348,8.4129,2.7348,0.5269,0.2693,1.9054,0.0547,0.2253,8.4129,1.1092,0.1706
19.08,10:00,3.216,3.216,8.0575,3.216,0.6196,0.2693,1.9512,0.0643,0.2278,8.0575,1.0624,0.1634
19.08,11:00,2.9921,2.9921,7.5601,2.9921,0.5765,0.2693,1.8425,0.0598,0.2132,7.5601,0.9968,0.1533
19.08,12:00,3.3228,3.3228,7.4765,3.3228,0.6402,0.2693,1.8952,0.0665,0.2181,7.4765,0.9857,0.1517
19.08,13:00,2.8467,2.8467,7.5717,2.8467,0.5484,0.2693,1.816,0.0569,0.2105,7.5717,0.9983,0.1536
19.08,14:00,2.6571,2.6571,7.9499,2.6571,0.5119,0.2693,1.8294,0.0531,0.2144,7.9499,1.0482,0.1613
19.08,15:00,2.9664,2.9664,8.5798,2.9664,0.5715,0.2693,1.972,0.0593,0.2334,8.5798,1.1312,0.174
19.08,16:00,2.6521,2.6521,9.1523,2.6521,0.5109,0.2693,1.9869,0.053,0.2387,9.1523,1.2067,0.1856
19.08,17:00,2.7576,2.7576,9.8286,2.7576,0.5313,0.2693,2.0964,0.0552,0.2545,9.8286,1.2959,0.1994
19.08,18:00,3.2507,3.2507,9.7241,3.2507,0.6263,0.2693,2.1776,0.065,0.2623,9.7241,1.2821,0.1972
19.08,19:00,3.5643,3.5643,8.6672,3.5643,0.6867,0.2693,2.0987,0.0713,0.2471,8.6672,1.1427,0.1758
19.08,20:00,3.8821,3.8821,6.1591,3.8821,0.7479,0.2693,1.8293,0.0776,0.2026,6.1591,0.8121,0.1249
19.08,21:00,3.3264,3.3264,3.7218,3.3264,0.6409,0.2693,1.4009,0.0665,0.142,3.7218,0.4907,0.0755
19.08,22:00,2.9512,2.9512,2.7509,2.9512,0.5686,0.2693,1.2006,0.059,0.1148,2.7509,0.3627,0.0558
19.08,23:00,2.296,2.296,3.0524,2.296,0.4423,0.2693,1.1141,0.0459,0.1078,3.0524,0.4025,0.0619
20.08,00:00,1.8517,1.8517,3.2034,1.8517,0.3567,0.2693,1.0484,0.037,0.102,3.2034,0.4224,0.065
20.08,01:00,2.0125,2.0125,3.6722,2.0125,0.3877,0.2693,1.1412,0.0402,0.1147,3.6722,0.4842,0.0745
20.08,02:00,1.7619,1.7619,5.4627,1.7619,0.3395,0.2693,1.329,0.0352,0.146,5.4627,0.7202,0.1108
20.08,03:00,1.5912,1.5912,9.6254,1.5912,0.3066,0.2693,1.8449,0.0318,0.2271,9.6254,1.2691,0.1952
20.08,04:00,1.5986,1.5986,11.7735,1.5986,0.308,0.2693,2.1296,0.032,0.2708,11.7735,1.5523,0.2388
20.08,05:00,1.7203,1.7203,11.6558,1.7203,0.3314,0.2693,2.1375,0.0344,0.2708,11.6558,1.5368,0.2364
20.08,06:00,1.9717,1.9717,9.7787,1.9717,0.3799,0.2693,1.9384,0.0394,0.2378,9.7787,1.2893,0.1984
20.08,07:00,2.4234,2.4234,9.0931,2.4234,0.4669,0.2693,1.9351,0.0485,0.2329,9.0931,1.1989,0.1844
20.08,08:00,2.7336,2.7336,8.3397,2.7336,0.5266,0.2693,1.8955,0.0547,0.2238,8.3397,1.0996,0.1692
20.08,09:00,2.7019,2.7019,7.7366,2.7019,0.5205,0.2693,1.8099,0.054,0.211,7.7366,1.02,0.1569
20.08,10:00,3.2971,3.2971,7.4122,3.2971,0.6352,0.2693,1.8818,0.0659,0.2163,7.4122,0.9773,0.1503
20.08,11:00,3.2383,3.2383,6.9178,3.2383,0.6239,0.2693,1.8053,0.0648,0.2051,6.9178,0.9121,0.1403
20.08,12:00,3.7084,3.7084,6.8044,3.7084,0.7145,0.2693,1.8809,0.0742,0.2122,6.8044,0.8971,0.138
20.08,13:00,2.986,2.986,6.854,2.986,0.5753,0.2693,1.7482,0.0597,0.1987,6.854,0.9037,0.139
20.08,14:00,2.65,2.65,7.1633,2.65,0.5106,0.2693,1.7243,0.053,0.1983,7.1633,0.9444,0.1453
20.08,15:00,2.8375,2.8375,7.7393,2.8375,0.5467,0.2693,1.8364,0.0567,0.2137,7.7393,1.0204,0.157
20.08,16:00,2.6997,2.6997,8.2391,2.6997,0.5201,0.2693,1.8757,0.054,0.2211,8.2391,1.0863,0.1671
20.08,17:00,3.5346,3.5346,8.8287,3.5346,0.681,0.2693,2.1143,0.0707,0.2498,8.8287,1.164,0.1791
20.08,18:00,3.6791,3.6791,8.7257,3.6791,0.7088,0.2693,2.1286,0.0736,0.2506,8.7257,1.1504,0.177
20.08,19:00,3.7068,3.7068,7.7757,3.7068,0.7142,0.2693,2.0086,0.0741,0.2319,7.7757,1.0252,0.1577
20.08,20:00,3.8349,3.8349,5.5641,3.8349,0.7388,0.2693,1.7417,0.0767,0.1896,5.5641,0.7336,0.1129
20.08,21:00,3.304,3.304,3.3981,3.304,0.6365,0.2693,1.3539,0.0661,0.135,3.3981,0.448,0.0689
20.08,22:00,2.2447,2.2447,2.9239,2.2447,0.4325,0.2693,1.0873,0.0449,0.1042,2.9239,0.3855,0.0593
20.08,23:00,1.9718,1.9718,3.239,1.9718,0.3799,0.2693,1.0762,0.0394,0.1051,3.239,0.4271,0.0657
21.08,00:00,1.7518,1.7518,3.4043,1.7518,0.3375,0.2693,1.0556,0.035,0.1041,3.4043,0.4488,0.0691
21.08,01:00,1.8407,1.8407,3.8971,1.8407,0.3546,0.2693,1.1377,0.0368,0.1159,3.8971,0.5138,0.079
21.08,02:00,1.8125,1.8125,5.7669,1.8125,0.3492,0.2693,1.3788,0.0363,0.1532,5.7669,0.7603,0.117
21.08,03:00,1.7754,1.7754,10.0907,1.7754,0.3421,0.2693,1.9418,0.0355,0.2402,10.0907,1.3304,0.2047
21.08,04:00,1.7873,1.7873,12.3762,1.7873,0.3443,0.2693,2.2454,0.0357,0.2868,12.3762,1.6318,0.251
21.08,05:00,1.792,1.792,12.2802,1.792,0.3452,0.2693,2.2336,0.0358,0.2849,12.2802,1.6191,0.2491
21.08,06:00,1.9246,1.9246,10.3342,1.9246,0.3708,0.2693,2.0026,0.0385,0.2481,10.3342,1.3625,0.2096
21.08,07:00,2.0093,2.0093,9.5762,2.0093,0.3871,0.2693,1.919,0.0402,0.2344,9.5762,1.2626,0.1942
21.08,08:00,2.287,2.287,8.7962,2.287,0.4406,0.2693,1.8696,0.0457,0.2242,8.7962,1.1597,0.1784
21.08,09:00,2.2245,2.2245,8.1446,2.2245,0.4286,0.2693,1.7717,0.0445,0.2097,8.1446,1.0738,0.1652
21.08,10:00,2.6988,2.6988,7.8129,2.6988,0.52,0.2693,1.8193,0.054,0.2125,7.8129,1.0301,0.1585
21.08,11:00,3.273,3.273,7.3259,3.273,0.6306,0.2693,1.8658,0.0655,0.2141,7.3259,0.9659,0.1486
21.08,12:00,3.463,3.463,7.2213,3.463,0.6672,0.2693,1.8886,0.0693,0.2157,7.2213,0.9521,0.1465
21.08,13:00,3.2623,3.2623,7.3034,3.2623,0.6285,0.2693,1.8607,0.0652,0.2134,7.3034,0.9629,0.1481
21.08,14:00,2.822,2.822,7.6363,2.822,0.5437,0.2693,1.8198,0.0564,0.2113,7.6363,1.0068,0.1549
21.08,15:00,2.9036,2.9036,8.2507,2.9036,0.5594,0.2693,1.9165,0.0581,0.2254,8.2507,1.0878,0.1674
21.08,16:00,2.7402,2.7402,8.7915,2.7402,0.5279,0.2693,1.9563,0.0548,0.2331,8.7915,1.1591,0.1783
21.08,17:00,3.782,3.782,9.4028,3.782,0.7286,0.2693,2.2376,0.0756,0.2664,9.4028,1.2397,0.1907
21.08,18:00,4.2182,4.2182,9.2708,4.2182,0.8127,0.2693,2.3043,0.0844,0.2724,9.2708,1.2223,0.188
21.08,19:00,4.2714,4.2714,8.2677,4.2714,0.8229,0.2693,2.1823,0.0854,0.2531,8.2677,1.0901,0.1677
21.08,20:00,4.0473,4.0473,5.8815,4.0473,0.7797,0.2693,1.8245,0.0809,0.2002,5.8815,0.7755,0.1193
21.08,21:00,3.7445,3.7445,3.5948,3.7445,0.7214,0.2693,1.4647,0.0749,0.1478,3.5948,0.474,0.0729
21.08,22:00,3.0669,3.0669,3.2023,3.0669,0.5909,0.2693,1.2824,0.0613,0.1263,3.2023,0.4222,0.065
21.08,23:00,2.6266,2.6266,3.536,2.6266,0.506,0.2693,1.2415,0.0525,0.1243,3.536,0.4662,0.0717
22.08,00:00,2.3493,2.3493,3.714,2.3493,0.4526,0.2693,1.2116,0.047,0.1223,3.714,0.4897,0.0753
22.08,01:00,2.3458,2.3458,4.2444,2.3458,0.4519,0.2693,1.2808,0.0469,0.133,4.2444,0.5596,0.0861
22.08,02:00,2.1008,2.1008,6.2083,2.1008,0.4047,0.2693,1.4926,0.042,0.1679,6.2083,0.8185,0.1259
22.08,03:00,1.7861,1.7861,10.7078,1.7861,0.3441,0.2693,2.0252,0.0357,0.2529,10.7078,1.4118,0.2172
22.08,04:00,1.9605,1.9605,13.1687,1.9605,0.3777,0.2693,2.3832,0.0392,0.3063,13.1687,1.7362,0.2671
22.08,05:00,2.3748,2.3748,13.0324,2.3748,0.4575,0.2693,2.4451,0.0475,0.3118,13.0324,1.7183,0.2643
22.08,06:00,2.2084,2.2084,11.0318,2.2084,0.4255,0.2693,2.1493,0.0442,0.2679,11.0318,1.4545,0.2238
22.08,07:00,2.3526,2.3526,10.208,2.3526,0.4532,0.2693,2.0684,0.0471,0.2541,10.208,1.3459,0.2071
22.08,08:00,2.574,2.574,9.3943,2.574,0.4959,0.2693,2.0038,0.0515,0.242,9.3943,1.2386,0.1906
22.08,09:00,2.8316,2.8316,8.7106,2.8316,0.5455,0.2693,1.9633,0.0566,0.2333,8.7106,1.1485,0.1767
22.08,10:00,3.6329,3.6329,8.3769,3.6329,0.6999,0.2693,2.0737,0.0727,0.2426,8.3769,1.1045,0.1699
22.08,11:00,3.325,3.325,7.8942,3.325,0.6406,0.2693,1.9507,0.0665,0.2266,7.8942,1.0408,0.1601
22.08,12:00,3.3922,3.3922,7.8067,3.3922,0.6535,0.2693,1.9521,0.0678,0.2262,7.8067,1.0293,0.1584
22.08,13:00,3.2615,3.2615,7.924,3.2615,0.6284,0.2693,1.9424,0.0652,0.226,7.924,1.0447,0.1607
22.08,14:00,3.2801,3.2801,8.2836,3.2801,0.632,0.2693,1.9934,0.0656,0.2336,8.2836,1.0922,0.168
22.08,15:00,3.1187,3.1187,8.9425,3.1187,0.6008,0.2693,2.0492,0.0624,0.2438,8.9425,1.179,0.1814
22.08,16:00,3.3813,3.3813,9.503,3.3813,0.6514,0.2693,2.1737,0.0676,0.2604,9.503,1.2529,0.1928
22.08,17:00,3.5631,3.5631,10.1151,3.5631,0.6865,0.2693,2.2894,0.0713,0.2764,10.1151,1.3336,0.2052
22.08,18:00,4.7805,4.7805,9.9447,4.7805,0.921,0.2693,2.5015,0.0956,0.2973,9.9447,1.3112,0.2017
22.08,19:00,4.3463,4.3463,8.8616,4.3463,0.8374,0.2693,2.275,0.0869,0.2667,8.8616,1.1684,0.1797
22.08,20:00,4.3544,4.3544,6.2868,4.3544,0.8389,0.2693,1.9371,0.0871,0.2146,6.2868,0.8289,0.1275
22.08,21:00,4.0198,4.0198,3.8995,4.0198,0.7745,0.2693,1.5579,0.0804,0.1595,3.8995,0.5141,0.0791
22.08,22:00,2.8493,2.8493,3.3064,2.8493,0.549,0.2693,1.2542,0.057,0.1241,3.3064,0.4359,0.0671
22.08,23:00,2.1261,2.1261,3.5956,2.1261,0.4096,0.2693,1.153,0.0425,0.1155,3.5956,0.4741,0.0729
23.08,00:00,1.7468,1.7468,3.7617,1.7468,0.3365,0.2693,1.1018,0.0349,0.1112,3.7617,0.496,0.0763
23.08,01:00,1.9302,1.9302,4.2773,1.9302,0.3719,0.2693,1.2051,0.0386,0.1254,4.2773,0.5639,0.0868
23.08,02:00,1.9473,1.9473,6.1707,1.9473,0.3752,0.2693,1.458,0.0389,0.1641,6.1707,0.8136,0.1252
23.08,03:00,1.9599,1.9599,10.5657,1.9599,0.3776,0.2693,2.0399,0.0392,0.2535,10.5657,1.393,0.2143
23.08,04:00,2.3369,2.3369,12.9755,2.3369,0.4502,0.2693,2.4303,0.0467,0.3099,12.9755,1.7108,0.2632
23.08,05:00,2.1071,2.1071,12.8865,2.1071,0.406,0.2693,2.3743,0.0421,0.3035,12.8865,1.699,0.2614
23.08,06:00,2.3334,2.3334,11.0,2.3334,0.4496,0.2693,2.1692,0.0467,0.2698,11.0,1.4503,0.2231
23.08,07:00,2.5534,2.5534,10.1921,2.5534,0.4919,0.2693,2.105,0.0511,0.2578,10.1921,1.3438,0.2067
23.08,08:00,2.7446,2.7446,9.3346,2.7446,0.5288,0.2693,2.0288,0.0549,0.2442,9.3346,1.2307,0.1893
23.08,09:00,2.5288,2.5288,8.6711,2.5288,0.4872,0.2693,1.8997,0.0506,0.2265,8.6711,1.1433,0.1759
23.08,10:00,2.7575,2.7575,8.3599,2.7575,0.5313,0.2693,1.9028,0.0551,0.2247,8.3599,1.1022,0.1696
23.08,11:00,3.2581,3.2581,7.9437,3.2581,0.6277,0.2693,1.9443,0.0652,0.2263,7.9437,1.0473,0.1611
23.08,12:00,3.05,3.05,7.8202,3.05,0.5876,0.2693,1.888,0.061,0.2196,7.8202,1.0311,0.1586
23.08,13:00,3.1557,3.1557,7.9375,3.1557,0.608,0.2693,1.9238,0.0631,0.2241,7.9375,1.0465,0.161
23.08,14:00,3.4334,3.4334,8.2956,3.4334,0.6615,0.2693,2.0245,0.0687,0.2369,8.2956,1.0937,0.1683
23.08,15:00,3.2132,3.2132,8.9878,3.2132,0.6191,0.2693,2.0734,0.0643,0.2466,8.9878,1.185,0.1823
23.08,16:00,3.437,3.437,9.529,3.437,0.6622,0.2693,2.1878,0.0687,0.262,9.529,1.2564,0.1933
23.08,17:00,4.3375,4.3375,10.1429,4.3375,0.8357,0.2693,2.4423,0.0868,0.2925,10.1429,1.3373,0.2057
23.08,18:00,4.9755,4.9755,9.937,4.9755,0.9586,0.2693,2.538,0.0995,0.3011,9.937,1.3102,0.2016
23.08,19:00,4.3811,4.3811,8.8747,4.3811,0.8441,0.2693,2.2835,0.0876,0.2676,8.8747,1.1701,0.18
23.08,20:00,4.3715,4.3715,6.2717,4.3715,0.8422,0.2693,1.9384,0.0874,0.2146,6.2717,0.8269,0.1272
23.08,21:00,3.8103,3.8103,3.9428,3.8103,0.7341,0.2693,1.5232,0.0762,0.1562,3.9428,0.5198,0.08
23.08,22:00,2.6192,2.6192,3.4101,2.6192,0.5046,0.2693,1.2235,0.0524,0.1216,3.4101,0.4496,0.0692
23.08,23:00,2.2177,2.2177,3.6184,2.2177,0.4273,0.2693,1.1736,0.0444,0.1177,3.6184,0.4771,0.0734
24.08,00:00,2.0399,2.0399,3.6246,2.0399,0.393,0.2693,1.1402,0.0408,0.1143,3.6246,0.4779,0.0735
24.08,01:00,1.9586,1.9586,4.2761,1.9586,0.3773,0.2693,1.2104,0.0392,0.1259,4.2761,0.5638,0.0867
24.08,02:00,1.9319,1.9319,6.1568,1.9319,0.3722,0.2693,1.4532,0.0386,0.1635,6.1568,0.8117,0.1249
24.08,03:00,1.9958,1.9958,10.3102,1.9958,0.3845,0.2693,2.0132,0.0399,0.249,10.3102,1.3594,0.2091
24.08,04:00,2.0677,2.0677,13.0603,2.0677,0.3984,0.2693,2.3896,0.0414,0.3063,13.0603,1.7219,0.2649
24.08,05:00,2.101,2.101,12.9391,2.101,0.4048,0.2693,2.38,0.042,0.3045,12.9391,1.706,0.2625
24.08,06:00,2.6429,2.6429,10.9718,2.6429,0.5092,0.2693,2.2251,0.0529,0.2754,10.9718,1.4466,0.2226
24.08,07:00,2.2135,2.2135,10.1232,2.2135,0.4265,0.2693,2.0305,0.0443,0.2496,10.1232,1.3347,0.2053
24.08,08:00,2.1084,2.1084,9.4546,2.1084,0.4062,0.2693,1.9221,0.0422,0.2339,9.4546,1.2466,0.1918
24.08,09:00,2.5146,2.5146,8.5859,2.5146,0.4845,0.2693,1.8858,0.0503,0.2244,8.5859,1.132,0.1742
24.08,10:00,2.9459,2.9459,8.2871,2.9459,0.5676,0.2693,1.9295,0.0589,0.227,8.2871,1.0926,0.1681
24.08,11:00,3.2991,3.2991,7.838,3.2991,0.6356,0.2693,1.9383,0.066,0.225,7.838,1.0334,0.159
