timestamp,hour,electricity_demand_kwh,total_electricity_consumption_kwh,thermal_demand_kwh,grid_supply_kwh,cost_grid_eur,cost_grid_subscription_eur,total_cost_hour_eur,emissions_grid_kg,total_emissions_hour_kg,pv_output_kwh,grid_export_kwh,grid_revenue_eur,pv_cell_temp_c,cost_pv_capex_hour_eur,cost_pv_om_eur,emissions_pv_kg,electric_boiler_heat_kwh,electric_boiler_electric_demand_kwh,cost_electric_boiler_eur,emissions_electric_boiler_kg,bess_soc_kwh,bess_soc_pct,bess_charge_kwh,bess_discharge_kwh,cost_bess_eur
13.12,22:00,0.4758,4.5748,4.058,4.5748,0.0917,0.0269,1.638,0.1281,0.1281,0.0,0.0,0.0,5.03,0.018,0.0,0.0,4.058,4.099,1.5015,0.0,0.0,0.0,0.0,0.0,0.0
13.12,23:00,0.4919,5.1267,2.9649,5.1267,0.0948,0.0269,1.2367,0.1435,0.1435,0.0,0.0,0.0,4.44,0.018,0.0,0.0,2.9649,2.9948,1.097,0.0,1.64,50.0,0.0,0.0,0.0
14.12,00:00,0.5246,2.8384,2.2907,1.2886,0.0,0.0269,1.5992,0.0361,0.0531,0.0,0.0,0.0,4.24,0.018,0.0,0.0,2.2907,2.3138,0.8476,0.0,0.1754,5.35,0.0,1.5498,0.7067
14.12,01:00,0.5028,2.4048,1.883,2.2391,0.0649,0.0269,0.8821,0.0627,0.0645,0.0,0.0,0.0,4.15,0.018,0.0,0.0,1.883,1.902,0.6967,0.0,0.0188,0.57,0.0,0.1657,0.0756
14.12,02:00,0.6273,2.6263,1.979,2.6086,0.1174,0.0269,0.9026,0.073,0.0732,0.0,0.0,0.0,4.37,0.018,0.0,0.0,1.979,1.999,0.7322,0.0,0.002,0.06,0.0,0.0177,0.0081
14.12,03:00,0.6752,2.7316,2.0358,2.7297,0.1297,0.0269,0.9287,0.0764,0.0765,0.0,0.0,0.0,4.33,0.018,0.0,0.0,2.0358,2.0564,0.7532,0.0,0.0002,0.01,0.0,0.0019,0.0009
14.12,04:00,0.7843,3.0355,2.2287,3.0353,0.1511,0.0269,1.0207,0.085,0.085,0.0,0.0,0.0,4.63,0.018,0.0,0.0,2.2287,2.2512,0.8246,0.0,0.0,0.0,0.0,0.0002,0.0001
14.12,05:00,0.9085,3.7665,2.8294,3.7665,0.175,0.0269,1.2668,0.1055,0.1055,0.0,0.0,0.0,4.87,0.018,0.0,0.0,2.8294,2.858,1.0469,0.0,0.0,0.0,0.0,0.0,0.0
14.12,06:00,1.0492,5.2887,4.1971,5.2887,0.2021,0.0269,1.8,0.1481,0.1481,0.0,0.0,0.0,4.66,0.018,0.0,0.0,4.1971,4.2395,1.5529,0.0,0.0,0.0,0.0,0.0,0.0
14.12,07:00,0.8456,6.1747,5.2758,6.1609,0.1603,0.0269,2.1573,0.1725,0.1729,0.0137,0.0,0.0,4.47,0.018,0.0001,0.000376,5.2758,5.3291,1.952,0.0,0.0,0.0,0.0,0.0,0.0
14.12,08:00,1.0122,6.0775,5.0146,5.5854,0.1002,0.0269,2.0054,0.1564,0.1699,0.4921,0.0,0.0,7.8,0.018,0.0049,0.013483,5.0146,5.0653,1.8554,0.0,0.0,0.0,0.0,0.0,0.0
14.12,09:00,1.0137,5.6422,4.5822,5.1645,0.1033,0.0269,1.8484,0.1446,0.1577,0.4776,0.0,0.0,8.8,0.018,0.0048,0.013086,4.5822,4.6285,1.6954,0.0,0.0,0.0,0.0,0.0,0.0
14.12,10:00,0.8862,5.2508,4.3209,4.6958,0.0638,0.0269,1.713,0.1315,0.1467,0.555,0.0,0.0,10.29,0.018,0.0055,0.015206,4.3209,4.3645,1.5987,0.0,0.0,0.0,0.0,0.0,0.0
14.12,11:00,0.8325,4.94,4.0664,3.1866,0.0,0.0269,1.567,0.0892,0.1373,1.7534,0.0,0.0,18.8,0.018,0.0175,0.048042,4.0664,4.1075,1.5046,0.0,0.0,0.0,0.0,0.0,0.0
14.12,12:00,0.8432,4.7711,3.8886,1.0946,0.0,0.0269,1.5204,0.0306,0.1314,3.6765,0.0,0.0,32.64,0.018,0.0368,0.100736,3.8886,3.9279,1.4388,0.0,0.0,0.0,0.0,0.0,0.0
14.12,13:00,0.9919,4.842,3.8116,1.0404,0.0,0.0269,1.4932,0.0291,0.1333,3.8016,0.0,0.0,34.24,0.018,0.038,0.104164,3.8116,3.8501,1.4103,0.0,0.0,0.0,0.0,0.0,0.0
14.12,14:00,1.1474,4.9206,3.7354,1.5957,0.0,0.0269,1.4602,0.0447,0.1358,3.3249,0.0,0.0,31.58,0.018,0.0332,0.091102,3.7354,3.7731,1.3821,0.0,0.0,0.0,0.0,0.0,0.0
14.12,15:00,1.4944,5.3098,3.7772,2.8975,0.0,0.0269,1.4666,0.0811,0.1472,2.4123,0.0,0.0,25.64,0.018,0.0241,0.066096,3.7772,3.8154,1.3976,0.0,0.0,0.0,0.0,0.0,0.0
14.12,16:00,1.2676,5.1721,3.8655,3.8519,0.0,0.0269,1.4883,0.1079,0.144,1.3202,0.0,0.0,18.24,0.018,0.0132,0.036173,3.8655,3.9045,1.4302,0.0,0.0,0.0,0.0,0.0,0.0
14.12,17:00,1.3058,5.3853,4.0387,5.3853,0.2516,0.0269,1.7908,0.1508,0.1508,0.0,0.0,0.0,8.72,0.018,0.0,0.0,4.0387,4.0795,1.4943,0.0,0.0,0.0,0.0,0.0,0.0
14.12,18:00,1.1798,5.4962,4.2732,5.4962,0.2273,0.0269,1.8533,0.1539,0.1539,0.0,0.0,0.0,7.23,0.018,0.0,0.0,4.2732,4.3164,1.5811,0.0,0.0,0.0,0.0,0.0,0.0
14.12,19:00,1.0058,5.4121,4.3622,5.4121,0.1938,0.0269,1.8527,0.1515,0.1515,0.0,0.0,0.0,6.28,0.018,0.0,0.0,4.3622,4.4063,1.614,0.0,0.0,0.0,0.0,0.0,0.0
14.12,20:00,0.7509,5.2158,4.4202,5.2158,0.1447,0.0269,1.825,0.146,0.146,0.0,0.0,0.0,4.97,0.018,0.0,0.0,4.4202,4.4648,1.6355,0.0,0.0,0.0,0.0,0.0,0.0
14.12,21:00,0.6364,4.9543,4.2747,4.9543,0.1226,0.0269,1.7492,0.1387,0.1387,0.0,0.0,0.0,3.81,0.018,0.0,0.0,4.2747,4.3179,1.5816,0.0,0.0,0.0,0.0,0.0,0.0
14.12,22:00,0.6718,4.5043,3.7941,4.5043,0.1294,0.0269,1.5782,0.1261,0.1261,0.0,0.0,0.0,2.8,0.018,0.0,0.0,3.7941,3.8324,1.4038,0.0,0.0,0.0,0.0,0.0,0.0
14.12,23:00,0.624,5.0268,2.7351,5.0268,0.1202,0.0269,1.1771,0.1407,0.1407,0.0,0.0,0.0,2.62,0.018,0.0,0.0,2.7351,2.7627,1.012,0.0,1.64,50.0,0.0,0.0,0.0
15.12,00:00,0.6248,2.7106,2.065,1.1608,0.0,0.0269,1.5157,0.0325,0.0496,0.0,0.0,0.0,3.9,0.018,0.0,0.0,2.065,2.0859,0.7641,0.0,0.1754,5.35,0.0,1.5498,0.7067
15.12,01:00,0.6372,2.682,2.0243,2.5162,0.0908,0.0269,0.9603,0.0705,0.0723,0.0,0.0,0.0,3.48,0.018,0.0,0.0,2.0243,2.0447,0.749,0.0,0.0188,0.57,0.0,0.1657,0.0756
15.12,02:00,0.6689,2.7849,2.0948,2.7671,0.1255,0.0269,0.9535,0.0775,0.0777,0.0,0.0,0.0,2.98,0.018,0.0,0.0,2.0948,2.116,0.7751,0.0,0.002,0.06,0.0,0.0177,0.0081
15.12,03:00,0.8489,2.9785,2.1083,2.9766,0.1632,0.0269,0.989,0.0833,0.0834,0.0,0.0,0.0,1.4,0.018,0.0,0.0,2.1083,2.1296,0.7801,0.0,0.0002,0.01,0.0,0.0019,0.0009
15.12,04:00,0.883,3.2283,2.3218,3.2281,0.1701,0.0269,1.0741,0.0904,0.0904,0.0,0.0,0.0,0.53,0.018,0.0,0.0,2.3218,2.3453,0.8591,0.0,0.0,0.0,0.0,0.0002,0.0001
15.12,05:00,0.8221,3.7423,2.891,3.7423,0.1584,0.0269,1.273,0.1048,0.1048,0.0,0.0,0.0,0.54,0.018,0.0,0.0,2.891,2.9202,1.0697,0.0,0.0,0.0,0.0,0.0,0.0
15.12,06:00,0.7756,4.9972,4.1794,4.9972,0.1494,0.0269,1.7407,0.1399,0.1399,0.0,0.0,0.0,0.66,0.018,0.0,0.0,4.1794,4.2216,1.5464,0.0,0.0,0.0,0.0,0.0,0.0
15.12,07:00,0.7553,6.1755,5.366,6.1524,0.1411,0.0269,2.1716,0.1723,0.1729,0.0231,0.0,0.0,0.22,0.018,0.0002,0.000633,5.366,5.4202,1.9854,0.0,0.0,0.0,0.0,0.0,0.0
15.12,08:00,0.7989,5.942,5.0916,5.1166,0.0,0.0269,1.937,0.1433,0.1659,0.8253,0.0,0.0,5.91,0.018,0.0083,0.022614,5.0916,5.143,1.8839,0.0,0.0,0.0,0.0,0.0,0.0
15.12,09:00,0.9254,5.6462,4.6736,4.6787,0.0,0.0269,1.7838,0.131,0.1575,0.9675,0.0,0.0,8.54,0.018,0.0097,0.02651,4.6736,4.7208,1.7292,0.0,0.0,0.0,0.0,0.0,0.0
15.12,10:00,0.7511,5.213,4.4173,4.1202,0.0,0.0269,1.6902,0.1154,0.1453,1.0928,0.0,0.0,11.4,0.018,0.0109,0.029943,4.4173,4.4619,1.6344,0.0,0.0,0.0,0.0,0.0,0.0
15.12,11:00,0.65,4.9193,4.2266,3.6005,0.0,0.0269,1.6219,0.1008,0.1369,1.3188,0.0,0.0,15.29,0.018,0.0132,0.036135,4.2266,4.2693,1.5638,0.0,0.0,0.0,0.0,0.0,0.0
15.12,12:00,0.7927,4.8315,3.9984,2.1787,0.0,0.0269,1.5508,0.061,0.1337,2.6528,0.0,0.0,26.42,0.018,0.0265,0.072686,3.9984,4.0388,1.4794,0.0,0.0,0.0,0.0,0.0,0.0
15.12,13:00,0.8824,4.8426,3.9206,2.455,0.0,0.0269,1.5194,0.0687,0.1342,2.3876,0.0,0.0,26.82,0.018,0.0239,0.065419,3.9206,3.9602,1.4506,0.0,0.0,0.0,0.0,0.0,0.0
15.12,14:00,1.0282,4.9085,3.8415,2.3881,0.0,0.0269,1.4915,0.0669,0.1359,2.5204,0.0,0.0,29.11,0.018,0.0252,0.069059,3.8415,3.8803,1.4214,0.0,0.0,0.0,0.0,0.0,0.0
15.12,15:00,1.3676,5.3911,3.9833,3.0812,0.0,0.0269,1.5418,0.0863,0.1496,2.3099,0.0,0.0,28.38,0.018,0.0231,0.063292,3.9833,4.0235,1.4738,0.0,0.0,0.0,0.0,0.0,0.0
15.12,16:00,1.3791,5.4711,4.0511,4.2114,0.023,0.0269,1.5794,0.1179,0.1524,1.2598,0.0,0.0,21.16,0.018,0.0126,0.034518,4.0511,4.092,1.4989,0.0,0.0,0.0,0.0,0.0,0.0
15.12,17:00,1.0903,5.356,4.223,5.356,0.2101,0.0269,1.8175,0.15,0.15,0.0,0.0,0.0,12.01,0.018,0.0,0.0,4.223,4.2657,1.5625,0.0,0.0,0.0,0.0,0.0,0.0
15.12,18:00,0.9878,5.4236,4.3915,5.4236,0.1903,0.0269,1.8601,0.1519,0.1519,0.0,0.0,0.0,10.22,0.018,0.0,0.0,4.3915,4.4359,1.6249,0.0,0.0,0.0,0.0,0.0,0.0
15.12,19:00,0.8179,5.3326,4.4695,5.3326,0.1576,0.0269,1.8562,0.1493,0.1493,0.0,0.0,0.0,8.6,0.018,0.0,0.0,4.4695,4.5146,1.6537,0.0,0.0,0.0,0.0,0.0,0.0
15.12,20:00,0.6494,5.186,4.4912,5.186,0.1251,0.0269,1.8318,0.1452,0.1452,0.0,0.0,0.0,7.83,0.018,0.0,0.0,4.4912,4.5366,1.6617,0.0,0.0,0.0,0.0,0.0,0.0
15.12,21:00,0.5505,4.9354,4.341,4.9354,0.1061,0.0269,1.7571,0.1382,0.1382,0.0,0.0,0.0,7.11,0.018,0.0,0.0,4.341,4.3848,1.6062,0.0,0.0,0.0,0.0,0.0,0.0
15.12,22:00,0.5506,4.4722,3.8824,4.4722,0.1061,0.0269,1.5875,0.1252,0.1252,0.0,0.0,0.0,6.43,0.018,0.0,0.0,3.8824,3.9216,1.4365,0.0,0.0,0.0,0.0,0.0,0.0
15.12,23:00,0.5556,5.0393,2.8153,5.0393,0.107,0.0269,1.1936,0.1411,0.1411,0.0,0.0,0.0,6.01,0.018,0.0,0.0,2.8153,2.8437,1.0417,0.0,1.64,50.0,0.0,0.0,0.0
16.12,00:00,0.5465,2.7259,2.1576,1.1761,0.0,0.0269,1.5499,0.0329,0.05,0.0,0.0,0.0,5.67,0.018,0.0,0.0,2.1576,2.1794,0.7983,0.0,0.1754,5.35,0.0,1.5498,0.7067
16.12,01:00,0.5831,2.7013,2.097,2.5355,0.0804,0.0269,0.9768,0.071,0.0728,0.0,0.0,0.0,5.3,0.018,0.0,0.0,2.097,2.1182,0.7759,0.0,0.0188,0.57,0.0,0.1657,0.0756
16.12,02:00,0.5648,2.7935,2.2064,2.7757,0.1054,0.0269,0.9747,0.0777,0.0779,0.0,0.0,0.0,5.03,0.018,0.0,0.0,2.2064,2.2287,0.8164,0.0,0.002,0.06,0.0,0.0177,0.0081
16.12,03:00,0.7748,3.0779,2.2801,3.076,0.1489,0.0269,1.0383,0.0861,0.0861,0.0,0.0,0.0,4.99,0.018,0.0,0.0,2.2801,2.3031,0.8436,0.0,0.0002,0.01,0.0,0.0019,0.0009
16.12,04:00,0.893,3.4571,2.5384,3.4569,0.172,0.0269,1.1562,0.0968,0.0968,0.0,0.0,0.0,5.07,0.018,0.0,0.0,2.5384,2.564,0.9392,0.0,0.0,0.0,0.0,0.0002,0.0001
16.12,05:00,0.848,4.0165,3.1368,4.0165,0.1634,0.0269,1.3689,0.1125,0.1125,0.0,0.0,0.0,5.23,0.018,0.0,0.0,3.1368,3.1685,1.1606,0.0,0.0,0.0,0.0,0.0,0.0
16.12,06:00,0.9121,5.3967,4.4398,5.3967,0.1757,0.0269,1.8633,0.1511,0.1511,0.0,0.0,0.0,5.13,0.018,0.0,0.0,4.4398,4.4846,1.6427,0.0,0.0,0.0,0.0,0.0,0.0
16.12,07:00,0.7518,6.2556,5.4488,6.2419,0.1422,0.0269,2.2033,0.1748,0.1751,0.0137,0.0,0.0,5.38,0.018,0.0001,0.000375,5.4488,5.5038,2.0161,0.0,0.0,0.0,0.0,0.0,0.0
16.12,08:00,0.8167,6.0639,5.1948,5.8686,0.1197,0.0269,2.0886,0.1643,0.1697,0.1954,0.0,0.0,7.32,0.018,0.002,0.005353,5.1948,5.2473,1.9221,0.0,0.0,0.0,0.0,0.0,0.0
16.12,09:00,0.8842,5.7065,4.774,5.222,0.077,0.0269,1.8931,0.1462,0.1595,0.4845,0.0,0.0,10.48,0.018,0.0048,0.013274,4.774,4.8222,1.7664,0.0,0.0,0.0,0.0,0.0,0.0
16.12,10:00,0.7082,5.2821,4.5281,4.7337,0.0308,0.0269,1.7566,0.1325,0.1476,0.5483,0.0,0.0,11.96,0.018,0.0055,0.015025,4.5281,4.5738,1.6754,0.0,0.0,0.0,0.0,0.0,0.0
16.12,11:00,0.7576,5.1095,4.3084,4.7857,0.0836,0.0269,1.7258,0.134,0.1429,0.3239,0.0,0.0,11.59,0.018,0.0032,0.008874,4.3084,4.3519,1.5941,0.0,0.0,0.0,0.0,0.0,0.0
16.12,12:00,0.7865,4.9522,4.1241,4.6646,0.0961,0.0269,1.6698,0.1306,0.1385,0.2876,0.0,0.0,12.01,0.018,0.0029,0.00788,4.1241,4.1658,1.5259,0.0,0.0,0.0,0.0,0.0,0.0
16.12,13:00,0.7006,4.7892,4.0477,4.4033,0.0606,0.0269,1.607,0.1233,0.1339,0.3859,0.0,0.0,12.66,0.018,0.0039,0.010573,4.0477,4.0886,1.4976,0.0,0.0,0.0,0.0,0.0,0.0
16.12,14:00,0.9335,4.9601,3.9864,4.7037,0.1304,0.0269,1.6529,0.1317,0.1387,0.2564,0.0,0.0,11.6,0.018,0.0026,0.007026,3.9864,4.0267,1.475,0.0,0.0,0.0,0.0,0.0,0.0
16.12,15:00,1.2566,5.3519,4.0543,5.0102,0.1763,0.0269,1.7247,0.1403,0.1496,0.3417,0.0,0.0,11.83,0.018,0.0034,0.009362,4.0543,4.0953,1.5001,0.0,0.0,0.0,0.0,0.0,0.0
16.12,16:00,1.1807,5.3639,4.1414,5.2781,0.2109,0.0269,1.789,0.1478,0.1501,0.0858,0.0,0.0,9.93,0.018,0.0009,0.002352,4.1414,4.1832,1.5323,0.0,0.0,0.0,0.0,0.0,0.0
16.12,17:00,0.9019,5.2839,4.3382,5.2839,0.1738,0.0269,1.8238,0.1479,0.1479,0.0,0.0,0.0,8.93,0.018,0.0,0.0,4.3382,4.382,1.6051,0.0,0.0,0.0,0.0,0.0,0.0
16.12,18:00,0.8562,5.4511,4.5489,5.4511,0.165,0.0269,1.893,0.1526,0.1526,0.0,0.0,0.0,8.52,0.018,0.0,0.0,4.5489,4.5948,1.6831,0.0,0.0,0.0,0.0,0.0,0.0
16.12,19:00,0.7766,5.4558,4.6324,5.4558,0.1496,0.0269,1.9085,0.1528,0.1528,0.0,0.0,0.0,8.43,0.018,0.0,0.0,4.6324,4.6792,1.714,0.0,0.0,0.0,0.0,0.0,0.0
16.12,20:00,0.5808,5.2893,4.6614,5.2893,0.1119,0.0269,1.8815,0.1481,0.1481,0.0,0.0,0.0,8.23,0.018,0.0,0.0,4.6614,4.7085,1.7247,0.0,0.0,0.0,0.0,0.0,0.0
16.12,21:00,0.5234,5.0779,4.509,5.0779,0.1008,0.0269,1.8141,0.1422,0.1422,0.0,0.0,0.0,8.06,0.018,0.0,0.0,4.509,4.5545,1.6683,0.0,0.0,0.0,0.0,0.0,0.0
16.12,22:00,0.4899,4.5737,4.0429,4.5737,0.0944,0.0269,1.6352,0.1281,0.1281,0.0,0.0,0.0,7.96,0.018,0.0,0.0,4.0429,4.0837,1.4959,0.0,0.0,0.0,0.0,0.0,0.0
16.12,23:00,0.4439,5.0517,2.9381,5.0517,0.0855,0.0269,1.2175,0.1414,0.1414,0.0,0.0,0.0,7.89,0.018,0.0,0.0,2.9381,2.9678,1.0871,0.0,1.64,50.0,0.0,0.0,0.0
17.12,00:00,0.4512,2.7609,2.2866,1.2111,0.0,0.0269,1.5976,0.0339,0.051,0.0,0.0,0.0,7.8,0.018,0.0,0.0,2.2866,2.3097,0.846,0.0,0.1754,5.35,0.0,1.5498,0.7067
17.12,01:00,0.5088,2.3665,1.8391,2.2007,0.0661,0.0269,0.867,0.0616,0.0634,0.0,0.0,0.0,7.63,0.018,0.0,0.0,1.8391,1.8577,0.6805,0.0,0.0188,0.57,0.0,0.1657,0.0756
17.12,02:00,0.497,2.4682,1.9515,2.4504,0.0923,0.0269,0.8674,0.0686,0.0688,0.0,0.0,0.0,7.4,0.018,0.0,0.0,1.9515,1.9712,0.7221,0.0,0.002,0.06,0.0,0.0177,0.0081
17.12,03:00,0.5992,2.6319,2.0124,2.63,0.1151,0.0269,0.9054,0.0736,0.0737,0.0,0.0,0.0,7.1,0.018,0.0,0.0,2.0124,2.0327,0.7446,0.0,0.0002,0.01,0.0,0.0019,0.0009
17.12,04:00,0.7241,2.9669,2.2204,2.9667,0.1395,0.0269,1.006,0.0831,0.0831,0.0,0.0,0.0,6.81,0.018,0.0,0.0,2.2204,2.2428,0.8215,0.0,0.0,0.0,0.0,0.0002,0.0001
17.12,05:00,0.9251,3.8054,2.8515,3.8054,0.1782,0.0269,1.2782,0.1066,0.1066,0.0,0.0,0.0,6.57,0.018,0.0,0.0,2.8515,2.8803,1.0551,0.0,0.0,0.0,0.0,0.0,0.0
17.12,06:00,1.0659,5.3475,4.2387,5.3475,0.2054,0.0269,1.8186,0.1497,0.1497,0.0,0.0,0.0,5.96,0.018,0.0,0.0,4.2387,4.2815,1.5683,0.0,0.0,0.0,0.0,0.0,0.0
17.12,07:00,1.151,6.5233,5.3186,6.4869,0.2147,0.0269,2.2279,0.1816,0.1826,0.0365,0.0,0.0,6.13,0.018,0.0004,0.000999,5.3186,5.3723,1.9679,0.0,0.0,0.0,0.0,0.0,0.0
17.12,08:00,1.123,6.208,5.0341,5.4452,0.0694,0.0269,1.9845,0.1525,0.1734,0.7628,0.0,0.0,10.89,0.018,0.0076,0.0209,5.0341,5.0849,1.8626,0.0,0.0,0.0,0.0,0.0,0.0
17.12,09:00,1.2169,5.8113,4.5484,4.6412,0.009,0.0269,1.7485,0.13,0.162,1.17,0.0,0.0,14.35,0.018,0.0117,0.032059,4.5484,4.5943,1.6829,0.0,0.0,0.0,0.0,0.0,0.0
17.12,10:00,1.2555,5.5718,4.2732,4.804,0.0939,0.0269,1.7276,0.1345,0.1556,0.7679,0.0,0.0,12.89,0.018,0.0077,0.02104,4.2732,4.3164,1.5811,0.0,0.0,0.0,0.0,0.0,0.0
17.12,11:00,0.9689,5.0342,4.0246,3.8458,0.0,0.0269,1.5459,0.1077,0.1402,1.1884,0.0,0.0,16.4,0.018,0.0119,0.032563,4.0246,4.0653,1.4891,0.0,0.0,0.0,0.0,0.0,0.0
17.12,12:00,0.9636,4.8503,3.8478,3.5628,0.0,0.0269,1.4815,0.0998,0.135,1.2875,0.0,0.0,18.05,0.018,0.0129,0.035278,3.8478,3.8867,1.4237,0.0,0.0,0.0,0.0,0.0,0.0
17.12,13:00,0.931,4.7435,3.7743,4.0505,0.0459,0.0269,1.4942,0.1134,0.1324,0.693,0.0,0.0,14.83,0.018,0.0069,0.018987,3.7743,3.8124,1.3965,0.0,0.0,0.0,0.0,0.0,0.0
17.12,14:00,1.1088,4.8321,3.6861,4.5226,0.154,0.0269,1.5658,0.1266,0.1351,0.3095,0.0,0.0,12.85,0.018,0.0031,0.00848,3.6861,3.7233,1.3639,0.0,0.0,0.0,0.0,0.0,0.0
17.12,15:00,1.3117,5.1024,3.7528,4.9271,0.2189,0.0269,1.6541,0.138,0.1428,0.1753,0.0,0.0,12.02,0.018,0.0018,0.004803,3.7528,3.7907,1.3885,0.0,0.0,0.0,0.0,0.0,0.0
17.12,16:00,1.2837,5.1723,3.8497,5.1227,0.2378,0.0269,1.7076,0.1434,0.1448,0.0496,0.0,0.0,10.95,0.018,0.0005,0.001358,3.8497,3.8886,1.4244,0.0,0.0,0.0,0.0,0.0,0.0
17.12,17:00,0.9946,5.0671,4.0318,5.0671,0.1916,0.0269,1.7283,0.1419,0.1419,0.0,0.0,0.0,9.83,0.018,0.0,0.0,4.0318,4.0725,1.4918,0.0,0.0,0.0,0.0,0.0,0.0
17.12,18:00,0.9178,5.2213,4.2605,5.2213,0.1768,0.0269,1.7981,0.1462,0.1462,0.0,0.0,0.0,9.05,0.018,0.0,0.0,4.2605,4.3035,1.5764,0.0,0.0,0.0,0.0,0.0,0.0
17.12,19:00,0.8114,5.2073,4.3519,5.2073,0.1563,0.0269,1.8114,0.1458,0.1458,0.0,0.0,0.0,8.35,0.018,0.0,0.0,4.3519,4.3959,1.6102,0.0,0.0,0.0,0.0,0.0,0.0
17.12,20:00,0.7894,5.2402,4.4062,5.2402,0.1521,0.0269,1.8273,0.1467,0.1467,0.0,0.0,0.0,7.88,0.018,0.0,0.0,4.4062,4.4507,1.6303,0.0,0.0,0.0,0.0,0.0,0.0
17.12,21:00,0.8494,5.1676,4.2751,5.1676,0.1636,0.0269,1.7903,0.1447,0.1447,0.0,0.0,0.0,7.62,0.018,0.0,0.0,4.2751,4.3183,1.5818,0.0,0.0,0.0,0.0,0.0,0.0
17.12,22:00,0.6778,4.4955,3.7796,4.4955,0.1306,0.0269,1.5739,0.1259,0.1259,0.0,0.0,0.0,7.4,0.018,0.0,0.0,3.7796,3.8178,1.3985,0.0,0.0,0.0,0.0,0.0,0.0
17.12,23:00,0.7016,5.0945,2.7254,5.0945,0.1352,0.0269,1.1885,0.1426,0.1426,0.0,0.0,0.0,7.25,0.018,0.0,0.0,2.7254,2.7529,1.0084,0.0,1.64,50.0,0.0,0.0,0.0
18.12,00:00,0.6737,2.7346,2.0403,1.1848,0.0,0.0269,1.5065,0.0332,0.0502,0.0,0.0,0.0,6.99,0.018,0.0,0.0,2.0403,2.0609,0.7549,0.0,0.1754,5.35,0.0,1.5498,0.7067
18.12,01:00,0.6831,2.5867,1.8845,2.4209,0.0997,0.0269,0.9174,0.0678,0.0696,0.0,0.0,0.0,6.62,0.018,0.0,0.0,1.8845,1.9035,0.6973,0.0,0.0188,0.57,0.0,0.1657,0.0756
18.12,02:00,0.6576,2.6671,1.9894,2.6494,0.1233,0.0269,0.9123,0.0742,0.0744,0.0,0.0,0.0,6.55,0.018,0.0,0.0,1.9894,2.0095,0.7361,0.0,0.002,0.06,0.0,0.0177,0.0081
18.12,03:00,0.597,2.6646,2.047,2.6627,0.1146,0.0269,0.9178,0.0746,0.0746,0.0,0.0,0.0,6.41,0.018,0.0,0.0,2.047,2.0677,0.7574,0.0,0.0002,0.01,0.0,0.0019,0.0009
18.12,04:00,0.6581,2.9199,2.2392,2.9197,0.1267,0.0269,1.0002,0.0818,0.0818,0.0,0.0,0.0,6.21,0.018,0.0,0.0,2.2392,2.2618,0.8285,0.0,0.0,0.0,0.0,0.0002,0.0001
18.12,05:00,1.0014,3.872,2.8419,3.8719,0.1929,0.0269,1.2893,0.1084,0.1084,0.0,0.0,0.0,6.0,0.018,0.0,0.0,2.8419,2.8706,1.0515,0.0,0.0,0.0,0.0,0.0,0.0
18.12,06:00,1.1732,5.4208,4.2051,5.4208,0.226,0.0269,1.8268,0.1518,0.1518,0.0,0.0,0.0,5.72,0.018,0.0,0.0,4.2051,4.2476,1.5559,0.0,0.0,0.0,0.0,0.0,0.0
18.12,07:00,1.2981,6.6418,5.2903,6.5916,0.2404,0.0269,2.2432,0.1846,0.1859,0.0502,0.0,0.0,5.56,0.018,0.0005,0.001375,5.2903,5.3437,1.9574,0.0,0.0,0.0,0.0,0.0,0.0
18.12,08:00,1.3038,6.3571,5.0028,5.5563,0.0969,0.0269,2.0008,0.1556,0.1775,0.8008,0.0,0.0,10.12,0.018,0.008,0.021943,5.0028,5.0533,1.851,0.0,0.0,0.0,0.0,0.0,0.0
18.12,09:00,1.3606,5.9721,4.5653,4.7477,0.0263,0.0269,1.7726,0.1329,0.1665,1.2244,0.0,0.0,13.08,0.018,0.0122,0.033547,4.5653,4.6114,1.6892,0.0,0.0,0.0,0.0,0.0,0.0
18.12,10:00,1.2623,5.6189,4.3131,1.9136,0.0,0.0269,1.6778,0.0536,0.1551,3.7054,0.0,0.0,30.56,0.018,0.0371,0.101527,4.3131,4.3567,1.5958,0.0,0.0,0.0,0.0,0.0,0.0
18.12,11:00,0.9734,5.0922,4.0776,1.0173,0.0,0.0269,1.5944,0.0285,0.1401,4.0749,0.0,0.0,33.95,0.018,0.0407,0.111652,4.0776,4.1188,1.5087,0.0,0.0,0.0,0.0,0.0,0.0
18.12,12:00,1.0055,4.9496,3.9046,1.0679,0.0,0.0269,1.5284,0.0299,0.1363,3.8817,0.0,0.0,33.35,0.018,0.0388,0.106359,3.9046,3.944,1.4447,0.0,0.0,0.0,0.0,0.0,0.0
18.12,13:00,0.9231,4.7858,3.824,0.9309,0.0,0.0269,1.4983,0.0261,0.1317,3.8549,0.0,0.0,33.58,0.018,0.0385,0.105623,3.824,3.8626,1.4149,0.0,0.0,0.0,0.0,0.0,0.0
18.12,14:00,1.2572,5.0279,3.733,1.6215,0.0,0.0269,1.4602,0.0454,0.1387,3.4064,0.0,0.0,31.03,0.018,0.0341,0.093336,3.733,3.7707,1.3812,0.0,0.0,0.0,0.0,0.0,0.0
