timestamp,hour,electricity_demand_kwh,total_electricity_consumption_kwh,thermal_demand_kwh,grid_supply_kwh,cost_grid_eur,cost_grid_subscription_eur,total_cost_hour_eur,emissions_grid_kg,total_emissions_hour_kg,electric_boiler_heat_kwh,electric_boiler_electric_demand_kwh,cost_electric_boiler_eur,emissions_electric_boiler_kg
28.11,01:00,50.9634,341.0868,287.2222,341.0868,9.8186,2.6929,118.7837,6.8217,6.8217,287.2222,290.1234,106.2722,0.0
28.11,02:00,48.4056,381.8595,330.1194,381.8595,9.3258,2.6929,134.1629,7.6372,7.6372,330.1194,333.4539,122.1442,0.0
28.11,03:00,49.7727,443.5156,389.8054,443.5156,9.5892,2.6929,156.5101,8.8703,8.8703,389.8054,393.7428,144.228,0.0
28.11,04:00,53.328,505.8715,448.0181,505.8715,10.2742,2.6929,178.7338,10.1174,10.1174,448.0181,452.5436,165.7667,0.0
28.11,05:00,56.9106,583.1691,520.996,583.1691,10.9644,2.6929,206.4258,11.6634,11.6634,520.996,526.2586,192.7685,0.0
28.11,06:00,60.0855,642.0097,576.105,642.0097,11.5761,2.6929,227.4278,12.8402,12.8402,576.105,581.9242,213.1588,0.0
28.11,07:00,63.5471,652.762,583.3228,652.762,12.243,2.6929,230.7653,13.0552,13.0552,583.3228,589.2149,215.8294,0.0
28.11,08:00,68.7443,626.8804,552.5548,626.8804,13.2443,2.6929,220.3825,12.5376,12.5376,552.5548,558.1361,204.4453,0.0
28.11,09:00,72.5306,605.7535,527.8907,605.7535,13.9738,2.6929,211.9862,12.1151,12.1151,527.8907,533.2229,195.3195,0.0
28.11,10:00,73.9862,587.9307,508.8051,587.9307,14.2542,2.6929,205.205,11.7586,11.7586,508.8051,513.9445,188.2579,0.0
28.11,11:00,71.9037,572.9323,496.0183,572.9323,13.853,2.6929,200.0727,11.4586,11.4586,496.0183,501.0286,183.5268,0.0
28.11,12:00,71.3493,564.7595,488.4761,564.7595,13.7462,2.6929,197.1753,11.2952,11.2952,488.4761,493.4102,180.7362,0.0
28.11,13:00,69.9199,565.1062,490.2344,565.1062,13.4708,2.6929,197.5504,11.3021,11.3021,490.2344,495.1863,181.3867,0.0
28.11,14:00,71.8684,574.7135,497.8167,574.7135,13.8462,2.6929,200.7313,11.4943,11.4943,497.8167,502.8451,184.1922,0.0
28.11,15:00,75.8654,590.7644,509.75,590.7644,14.6162,2.6929,205.9166,11.8153,11.8153,509.75,514.899,188.6075,0.0
28.11,16:00,83.2702,611.4794,522.9271,611.4794,16.0428,2.6929,212.2188,12.2296,12.2296,522.9271,528.2092,193.483,0.0
28.11,17:00,89.3425,626.4851,531.7712,626.4851,17.2127,2.6929,216.661,12.5297,12.5297,531.7712,537.1426,196.7553,0.0
28.11,18:00,94.8402,625.9538,525.8025,625.9538,18.2719,2.6929,215.5117,12.5191,12.5191,525.8025,531.1136,194.5469,0.0
28.11,19:00,96.0325,596.5079,495.4707,596.5079,18.5016,2.6929,204.5187,11.9302,11.9302,495.4707,500.4754,183.3242,0.0
28.11,20:00,96.2666,555.4561,454.5976,555.4561,18.5467,2.6929,189.4408,11.1091,11.1091,454.5976,459.1895,168.2011,0.0
28.11,21:00,91.5396,496.2922,400.7051,496.2922,17.636,2.6929,168.5898,9.9258,9.9258,400.7051,404.7526,148.2609,0.0
28.11,22:00,81.2419,425.6832,340.9969,425.6832,15.6521,2.6929,144.5138,8.5137,8.5137,340.9969,344.4413,126.1688,0.0
28.11,23:00,69.7911,366.2219,293.4665,366.2219,13.4459,2.6929,124.7215,7.3244,7.3244,293.4665,296.4308,108.5826,0.0
29.11,00:00,59.8217,342.4818,279.8335,342.4818,11.5253,2.6929,117.7566,6.8496,6.8496,279.8335,282.6601,103.5384,0.0
29.11,01:00,51.7019,349.3154,294.6374,349.3154,9.9609,2.6929,121.6697,6.9863,6.9863,294.6374,297.6136,109.0159,0.0
29.11,02:00,48.3031,389.1241,337.4128,389.1241,9.3061,2.6929,136.8417,7.7825,7.7825,337.4128,340.821,124.8427,0.0
29.11,03:00,50.1804,451.7804,397.584,451.7804,9.6677,2.6929,159.4668,9.0356,9.0356,397.584,401.6,147.1061,0.0
29.11,04:00,54.7566,515.023,455.6637,515.023,10.5494,2.6929,181.8379,10.3005,10.3005,455.6637,460.2664,168.5956,0.0
29.11,05:00,59.2916,593.6982,529.0626,593.6982,11.4231,2.6929,209.8692,11.874,11.874,529.0626,534.4066,195.7531,0.0
29.11,06:00,63.5033,653.9133,584.5058,653.9133,12.2345,2.6929,231.1946,13.0783,13.0783,584.5058,590.4099,216.2672,0.0
29.11,07:00,64.1805,662.4294,592.2664,662.4294,12.365,2.6929,234.1965,13.2486,13.2486,592.2664,598.2489,219.1386,0.0
29.11,08:00,70.3202,637.3314,561.3411,637.3314,13.5479,2.6929,223.937,12.7466,12.7466,561.3411,567.0112,207.6962,0.0
29.11,09:00,73.0874,615.3802,536.8699,615.3802,14.081,2.6929,215.4158,12.3076,12.3076,536.8699,542.2928,198.6419,0.0
29.11,10:00,72.9727,595.8919,517.69,595.8919,14.0589,2.6929,208.2971,11.9178,11.9178,517.69,522.9192,191.5453,0.0
29.11,11:00,68.541,578.4637,504.8235,578.4637,13.2051,2.6929,202.6827,11.5693,11.5693,504.8235,509.9227,186.7847,0.0
29.11,12:00,67.9199,570.0117,497.0709,570.0117,13.0854,2.6929,199.6946,11.4002,11.4002,497.0709,502.0918,183.9162,0.0
29.11,13:00,67.3713,571.3407,498.9297,571.3407,12.9797,2.6929,200.2767,11.4268,11.4268,498.9297,503.9694,184.604,0.0
29.11,14:00,70.1908,581.7631,506.4566,581.7631,13.523,2.6929,203.6048,11.6353,11.6353,506.4566,511.5723,187.3889,0.0
29.11,15:00,78.5969,602.3151,518.481,602.3151,15.1425,2.6929,209.6734,12.0463,12.0463,518.481,523.7181,191.838,0.0
29.11,16:00,86.291,623.2193,531.559,623.2193,16.6248,2.6929,215.9946,12.4644,12.4644,531.559,536.9283,196.6768,0.0
29.11,17:00,98.0044,643.7037,540.2423,643.7037,18.8815,2.6929,221.4641,12.8741,12.8741,540.2423,545.6993,199.8897,0.0
29.11,18:00,102.5955,641.7946,533.8071,641.7946,19.766,2.6929,219.9676,12.8359,12.8359,533.8071,539.1991,197.5086,0.0
29.11,19:00,108.373,616.6205,503.1651,616.6205,20.8791,2.6929,209.7431,12.3324,12.3324,503.1651,508.2475,186.1711,0.0
29.11,20:00,109.5063,576.1974,462.0242,576.1974,21.0975,2.6929,194.7393,11.5239,11.5239,462.0242,466.6911,170.9489,0.0
29.11,21:00,107.1988,520.0344,408.7073,520.0344,20.6529,2.6929,174.5675,10.4007,10.4007,408.7073,412.8357,151.2217,0.0
29.11,22:00,92.7952,445.2645,348.9446,445.2645,17.8779,2.6929,149.6803,8.9053,8.9053,348.9446,352.4693,129.1095,0.0
29.11,23:00,82.5305,387.8629,302.2791,387.8629,15.9003,2.6929,130.4365,7.7573,7.7573,302.2791,305.3324,111.8433,0.0
30.11,00:00,73.1859,365.4412,289.3328,365.4412,14.1,2.6929,123.846,7.3088,7.3088,289.3328,292.2553,107.0531,0.0
30.11,01:00,65.4166,372.9486,304.4567,372.9486,12.6032,2.6929,127.945,7.459,7.459,304.4567,307.532,112.649,0.0
30.11,02:00,60.1346,409.4375,345.8099,409.4375,11.5855,2.6929,142.2281,8.1888,8.1888,345.8099,349.3029,127.9497,0.0
30.11,03:00,61.1,470.4014,405.2083,470.4014,11.7715,2.6929,164.3915,9.408,9.408,405.2083,409.3013,149.9271,0.0
30.11,04:00,65.4449,532.228,462.1153,532.228,12.6086,2.6929,186.2842,10.6446,10.6446,462.1153,466.7831,170.9827,0.0
30.11,05:00,71.7027,612.0201,534.9143,612.0201,13.8142,2.6929,214.4254,12.2404,12.2404,534.9143,540.3174,197.9183,0.0
30.11,06:00,77.1637,673.292,590.1671,673.292,14.8663,2.6929,235.9211,13.4658,13.4658,590.1671,596.1284,218.3618,0.0
30.11,07:00,80.0866,685.2599,599.1216,685.2599,15.4295,2.6929,239.7974,13.7052,13.7052,599.1216,605.1733,221.675,0.0
30.11,08:00,84.9532,660.0379,569.3339,660.0379,16.3671,2.6929,229.7135,13.2008,13.2008,569.3339,575.0847,210.6535,0.0
30.11,09:00,86.3356,637.5834,545.7353,637.5834,16.6334,2.6929,221.2484,12.7517,12.7517,545.7353,551.2478,201.9221,0.0
30.11,10:00,88.6542,620.538,526.565,620.538,17.0801,2.6929,214.6021,12.4108,12.4108,526.565,531.8838,194.829,0.0
30.11,11:00,86.1472,604.7152,513.3823,604.7152,16.5971,2.6929,209.2415,12.0943,12.0943,513.3823,518.568,189.9515,0.0
30.11,12:00,85.7292,596.4282,505.592,596.4282,16.5166,2.6929,206.2786,11.9286,11.9286,505.592,510.699,187.069,0.0
30.11,13:00,83.8966,596.8685,507.8421,596.8685,16.1635,2.6929,206.758,11.9374,11.9374,507.8421,512.9718,187.9016,0.0
30.11,14:00,87.354,607.9299,515.3702,607.9299,16.8296,2.6929,210.2095,12.1586,12.1586,515.3702,520.5759,190.687,0.0
30.11,15:00,94.1329,626.7256,527.2667,626.7256,18.1356,2.6929,215.9173,12.5345,12.5345,527.2667,532.5927,195.0887,0.0
30.11,16:00,101.5583,647.3179,540.3021,647.3179,19.5662,2.6929,222.1709,12.9464,12.9464,540.3021,545.7597,199.9118,0.0
30.11,17:00,107.9766,662.3265,548.8063,662.3265,20.8028,2.6929,226.554,13.2465,13.2465,548.8063,554.3498,203.0583,0.0
30.11,18:00,110.4723,658.0869,542.1385,658.0869,21.2836,2.6929,224.5678,13.1617,13.1617,542.1385,547.6147,200.5913,0.0
30.11,19:00,112.9656,629.429,511.2988,629.429,21.7639,2.6929,213.6374,12.5886,12.5886,511.2988,516.4634,189.1805,0.0
30.11,20:00,110.4269,585.4171,470.2403,585.4171,21.2748,2.6929,197.9567,11.7083,11.7083,470.2403,474.9902,173.9889,0.0
30.11,21:00,102.9313,520.7281,413.6188,520.7281,19.8307,2.6929,175.5626,10.4146,10.4146,413.6188,417.7968,153.039,0.0
30.11,22:00,88.59,444.6066,352.4564,444.6066,17.0678,2.6929,150.1695,8.8921,8.8921,352.4564,356.0165,130.4089,0.0
30.11,23:00,75.9178,380.441,301.478,380.441,14.6263,2.6929,128.8661,7.6088,7.6088,301.478,304.5232,111.5469,0.0
01.12,00:00,65.3441,352.6376,284.4206,352.6376,12.5892,2.6929,120.5177,7.0528,7.0528,284.4206,287.2935,105.2356,0.0
01.12,01:00,56.2997,353.5272,294.2552,353.5272,10.8467,2.6929,122.4141,7.0705,7.0705,294.2552,297.2275,108.8744,0.0
01.12,02:00,51.284,388.4773,333.8214,388.4773,9.8804,2.6929,136.0872,7.7695,7.7695,333.8214,337.1934,123.5139,0.0
01.12,03:00,51.8102,449.5598,393.7721,449.5598,9.9817,2.6929,158.3704,8.9912,8.9912,393.7721,397.7496,145.6957,0.0
01.12,04:00,54.6397,510.1842,450.9891,510.1842,10.5269,2.6929,180.0858,10.2037,10.2037,450.9891,455.5446,166.866,0.0
01.12,05:00,58.717,587.2582,523.2558,587.2582,11.3124,2.6929,207.61,11.7452,11.7452,523.2558,528.5412,193.6047,0.0
01.12,06:00,62.8375,647.1689,578.4881,647.1689,12.1063,2.6929,228.8398,12.9434,12.9434,578.4881,584.3314,214.0406,0.0
01.12,07:00,67.4369,662.6139,589.2252,662.6139,12.9924,2.6929,233.6986,13.2523,13.2523,589.2252,595.177,218.0133,0.0
01.12,08:00,72.8039,636.3496,557.9102,636.3496,14.0264,2.6929,223.1461,12.727,12.727,557.9102,563.5456,206.4268,0.0
01.12,09:00,75.8635,614.9738,533.7192,614.9738,14.6159,2.6929,214.7849,12.2995,12.2995,533.7192,539.1103,197.4761,0.0
01.12,10:00,76.9508,596.4565,514.3107,596.4565,14.8253,2.6929,207.8132,11.9291,11.9291,514.3107,519.5057,190.2949,0.0
01.12,11:00,76.7754,584.8368,502.9808,584.8368,14.7915,2.6929,203.5874,11.6967,11.6967,502.9808,508.0614,186.1029,0.0
01.12,12:00,77.3915,577.3095,494.9188,577.3095,14.9103,2.6929,200.7231,11.5462,11.5462,494.9188,499.918,183.1199,0.0
01.12,13:00,76.2592,580.2838,498.9844,580.2838,14.6921,2.6929,202.0092,11.6057,11.6057,498.9844,504.0246,184.6242,0.0
01.12,14:00,78.9146,591.8434,507.7995,591.8434,15.2037,2.6929,205.7824,11.8369,11.8369,507.7995,512.9287,187.8858,0.0
01.12,15:00,87.8838,614.2436,521.0962,614.2436,16.9317,2.6929,212.4302,12.2849,12.2849,521.0962,526.3598,192.8056,0.0
01.12,16:00,93.6746,631.4628,532.4103,631.4628,18.0473,2.6929,217.7321,12.6293,12.6293,532.4103,537.7882,196.9918,0.0
01.12,17:00,102.9035,647.8594,539.5063,647.8594,19.8254,2.6929,222.1357,12.9572,12.9572,539.5063,544.9559,199.6173,0.0
01.12,18:00,104.4894,642.0728,532.2076,642.0728,20.1309,2.6929,219.7407,12.8415,12.8415,532.2076,537.5834,196.9168,0.0
01.12,19:00,107.0847,613.0866,500.9419,613.0866,20.6309,2.6929,208.6724,12.2617,12.2617,500.9419,506.0019,185.3485,0.0
01.12,20:00,105.5929,569.911,459.675,569.911,20.3435,2.6929,193.1162,11.3982,11.3982,459.675,464.3181,170.0797,0.0
01.12,21:00,100.7885,506.0592,401.2179,506.0592,19.4179,2.6929,170.5615,10.1212,10.1212,401.2179,405.2706,148.4506,0.0
01.12,22:00,84.881,428.1968,339.8826,428.1968,16.3532,2.6929,144.8027,8.5639,8.5639,339.8826,343.3158,125.7566,0.0
01.12,23:00,74.8505,364.88,287.1292,364.88,14.4207,2.6929,123.3514,7.2976,7.2976,287.1292,290.0295,106.2378,0.0
02.12,00:00,67.2564,338.9296,268.9564,338.9296,12.9576,2.6929,115.1644,6.7786,6.7786,268.9564,271.6732,99.5139,0.0
02.12,01:00,58.0469,339.6707,278.8075,339.6707,11.1833,2.6929,117.035,6.7934,6.7934,278.8075,281.6237,103.1588,0.0
02.12,02:00,53.4529,377.1737,320.4836,377.1737,10.2982,2.6929,131.5701,7.5435,7.5435,320.4836,323.7208,118.5789,0.0
02.12,03:00,54.2144,434.5898,376.5717,434.5898,10.4449,2.6929,152.4694,8.6918,8.6918,376.5717,380.3754,139.3315,0.0
02.12,04:00,58.7701,495.3957,432.2593,495.3957,11.3227,2.6929,173.9515,9.9079,9.9079,432.2593,436.6255,159.9359,0.0
02.12,05:00,64.743,566.7687,497.0054,566.7687,12.4734,2.6929,199.0583,11.3354,11.3354,497.0054,502.0256,183.892,0.0
02.12,06:00,67.6998,617.8646,544.6632,617.8646,13.043,2.6929,217.2614,12.3573,12.3573,544.6632,550.1649,201.5254,0.0
02.12,07:00,69.9448,624.881,549.3868,624.881,13.4756,2.6929,219.4416,12.4976,12.4976,549.3868,554.9362,203.2731,0.0
02.12,08:00,74.6723,600.5732,520.6419,600.5732,14.3864,2.6929,209.7168,12.0115,12.0115,520.6419,525.9009,192.6375,0.0
02.12,09:00,81.6607,583.4695,496.7907,583.4695,15.7327,2.6929,202.2382,11.6694,11.6694,496.7907,501.8088,183.8126,0.0
02.12,10:00,84.5426,568.3055,478.9252,568.3055,16.288,2.6929,196.1832,11.3661,11.3661,478.9252,483.7628,177.2023,0.0
02.12,11:00,83.1714,555.3139,467.4211,555.3139,16.0238,2.6929,191.6625,11.1063,11.1063,467.4211,472.1425,172.9458,0.0
02.12,12:00,81.0497,546.8324,461.1248,546.8324,15.615,2.6929,188.9241,10.9366,10.9366,461.1248,465.7826,170.6162,0.0
02.12,13:00,79.4438,548.3891,464.2558,548.3891,15.3056,2.6929,189.7732,10.9678,10.9678,464.2558,468.9452,171.7746,0.0
02.12,14:00,82.1774,559.4746,472.5243,559.4746,15.8323,2.6929,193.3592,11.1895,11.1895,472.5243,477.2972,174.834,0.0
02.12,15:00,90.5604,580.251,484.7937,580.251,17.4474,2.6929,199.514,11.605,11.605,484.7937,489.6907,179.3737,0.0
02.12,16:00,94.6,597.5276,497.8983,597.5276,18.2256,2.6929,205.1409,11.9506,11.9506,497.8983,502.9276,184.2224,0.0
02.12,17:00,98.5636,610.4871,506.8043,610.4871,18.9893,2.6929,209.1998,12.2097,12.2097,506.8043,511.9235,187.5176,0.0
02.12,18:00,98.1895,605.3758,502.1145,605.3758,18.9172,2.6929,207.3925,12.1075,12.1075,502.1145,507.1864,185.7824,0.0
02.12,19:00,102.837,580.6972,473.0816,580.6972,19.8126,2.6929,197.5457,11.6139,11.6139,473.0816,477.8602,175.0402,0.0
02.12,20:00,104.2956,543.1864,434.5019,543.1864,20.0936,2.6929,183.5522,10.8637,10.8637,434.5019,438.8908,160.7657,0.0
02.12,21:00,102.1404,486.4057,380.4227,486.4057,19.6784,2.6929,163.1277,9.7281,9.7281,380.4227,384.2653,140.7564,0.0
02.12,22:00,89.1444,415.0071,322.6041,415.0071,17.1746,2.6929,139.231,8.3001,8.3001,322.6041,325.8627,119.3635,0.0
02.12,23:00,83.7837,360.0006,273.4547,360.0006,16.1418,2.6929,120.0129,7.2,7.2,273.4547,276.2169,101.1782,0.0
03.12,00:00,79.0419,338.6106,256.973,338.6106,15.2282,2.6929,113.0011,6.7722,6.7722,256.973,259.5687,95.08,0.0
03.12,01:00,73.6218,344.1578,267.8306,344.1578,14.184,2.6929,115.9742,6.8832,6.8832,267.8306,270.536,99.0973,0.0
03.12,02:00,70.506,383.3448,309.7104,383.3448,13.5837,2.6929,130.8695,7.6669,7.6669,309.7104,312.8388,114.5929,0.0
03.12,03:00,68.9409,439.3434,366.6985,439.3434,13.2821,2.6929,151.6535,8.7869,8.7869,366.6985,370.4025,135.6784,0.0
03.12,04:00,68.0525,495.6769,423.3482,495.6769,13.111,2.6929,172.4427,9.9135,9.9135,423.3482,427.6244,156.6388,0.0
03.12,05:00,68.8614,566.6713,492.8318,566.6713,13.2668,2.6929,198.3075,11.3334,11.3334,492.8318,497.8099,182.3478,0.0
03.12,06:00,72.0145,622.8533,545.3304,622.8533,13.8743,2.6929,218.3395,12.4571,12.4571,545.3304,550.8388,201.7723,0.0
03.12,07:00,77.0464,633.4227,550.8125,633.4227,14.8438,2.6929,221.3373,12.6685,12.6685,550.8125,556.3763,203.8006,0.0
03.12,08:00,83.6259,609.4781,520.5936,609.4781,16.1114,2.6929,211.4239,12.1896,12.1896,520.5936,525.8522,192.6196,0.0
03.12,09:00,91.6643,592.4539,495.7817,592.4539,17.66,2.6929,203.7922,11.8491,11.8491,495.7817,500.7896,183.4392,0.0
03.12,10:00,98.969,581.1699,477.3789,581.1699,19.0674,2.6929,198.3905,11.6234,11.6234,477.3789,482.2009,176.6302,0.0
03.12,11:00,106.3977,576.4161,465.3183,576.4161,20.4986,2.6929,195.3593,11.5283,11.5283,465.3183,470.0184,172.1678,0.0
03.12,12:00,107.3176,570.4876,458.5382,570.4876,20.6758,2.6929,193.0279,11.4098,11.4098,458.5382,463.1699,169.6591,0.0
03.12,13:00,110.0734,575.1621,460.4378,575.1621,21.2068,2.6929,194.2616,11.5032,11.5032,460.4378,465.0887,170.362,0.0
03.12,14:00,111.9769,584.8419,468.1364,584.8419,21.5735,2.6929,197.4769,11.6968,11.6968,468.1364,472.8651,173.2105,0.0
03.12,15:00,115.9536,600.7058,479.9047,600.7058,22.3396,2.6929,202.5973,12.0141,12.0141,479.9047,484.7522,177.5647,0.0
03.12,16:00,115.5311,613.5559,493.0445,613.5559,22.2582,2.6929,207.3776,12.2711,12.2711,493.0445,498.0248,182.4265,0.0
03.12,17:00,114.0491,621.1844,502.064,621.1844,21.9727,2.6929,210.4293,12.4237,12.4237,502.064,507.1353,185.7637,0.0
03.12,18:00,113.5204,615.5997,497.0585,615.5997,21.8708,2.6929,208.4754,12.312,12.312,497.0585,502.0793,183.9116,0.0
03.12,19:00,111.8645,585.1565,468.5591,585.1565,21.5518,2.6929,197.6116,11.7031,11.7031,468.5591,473.292,173.3669,0.0
03.12,20:00,108.9251,542.9494,429.6841,542.9494,20.9855,2.6929,182.6615,10.859,10.859,429.6841,434.0243,158.9831,0.0
03.12,21:00,97.8584,476.3218,374.6788,476.3218,18.8534,2.6929,160.1775,9.5264,9.5264,374.6788,378.4634,138.6312,0.0
03.12,22:00,88.803,407.6412,315.6498,407.6412,17.1088,2.6929,136.5921,8.1528,8.1528,315.6498,318.8382,116.7904,0.0
03.12,23:00,76.5756,344.8577,265.5992,344.8577,14.7531,2.6929,115.7177,6.8972,6.8972,265.5992,268.282,98.2717,0.0
04.12,00:00,68.024,318.147,247.6218,318.147,13.1055,2.6929,107.4185,6.3629,6.3629,247.6218,250.123,91.6201,0.0
04.12,01:00,58.799,318.8646,257.4649,318.8646,11.3282,2.6929,109.2832,6.3773,6.3773,257.4649,260.0656,95.262,0.0
04.12,02:00,54.7965,356.3407,298.5288,356.3407,10.5571,2.6929,123.7057,7.1268,7.1268,298.5288,301.5442,110.4556,0.0
04.12,03:00,50.2159,408.1163,354.3214,408.1163,9.6746,2.6929,143.4664,8.1623,8.1623,354.3214,357.9004,131.0989,0.0
04.12,04:00,50.1216,464.2777,410.0146,464.2777,9.6564,2.6929,164.0547,9.2856,9.2856,410.0146,414.1561,151.7054,0.0
04.12,05:00,53.2798,536.4771,478.3653,536.4771,10.2649,2.6929,189.953,10.7295,10.7295,478.3653,483.1973,176.9952,0.0
04.12,06:00,61.2311,596.4441,529.8609,596.4441,11.7968,2.6929,210.5382,11.9289,11.9289,529.8609,535.213,196.0485,0.0
04.12,07:00,72.2607,613.0991,535.4301,613.0991,13.9217,2.6929,214.7238,12.262,12.262,535.4301,540.8385,198.1091,0.0
04.12,08:00,83.7866,595.1189,506.2189,595.1189,16.1423,2.6929,206.1363,11.9024,11.9024,506.2189,511.3323,187.301,0.0
04.12,09:00,94.7928,581.7617,482.0991,581.7617,18.2628,2.6929,199.3324,11.6352,11.6352,482.0991,486.9688,178.3767,0.0
04.12,10:00,106.1955,574.7943,463.9128,574.7943,20.4596,2.6929,194.8003,11.4959,11.4959,463.9128,468.5987,171.6477,0.0
04.12,11:00,115.6357,571.9579,451.759,571.9579,22.2784,2.6929,192.1221,11.4392,11.4392,451.759,456.3222,167.1508,0.0
04.12,12:00,119.0852,568.3675,444.7895,568.3675,22.943,2.6929,190.208,11.3673,11.3673,444.7895,449.2823,164.5721,0.0
04.12,13:00,121.6285,572.0984,445.9652,572.0984,23.433,2.6929,191.133,11.442,11.442,445.9652,450.4699,165.0071,0.0
04.12,14:00,122.6166,580.1849,452.9926,580.1849,23.6233,2.6929,193.9235,11.6037,11.6037,452.9926,457.5683,167.6073,0.0
04.12,15:00,125.9266,594.6133,463.9998,594.6133,24.261,2.6929,198.6339,11.8923,11.8923,463.9998,468.6867,171.6799,0.0
04.12,16:00,125.5942,607.1058,476.6965,607.1058,24.197,2.6929,203.2676,12.1421,12.1421,476.6965,481.5116,176.3777,0.0
04.12,17:00,128.8211,619.1622,485.4377,619.1622,24.8187,2.6929,207.1235,12.3832,12.3832,485.4377,490.3411,179.6119,0.0
04.12,18:00,124.3244,610.0981,480.916,610.0981,23.9523,2.6929,204.5842,12.202,12.202,480.916,485.7737,177.9389,0.0
04.12,19:00,121.1186,578.8884,453.1921,578.8884,23.3347,2.6929,193.7087,11.5778,11.5778,453.1921,457.7698,167.6811,0.0
04.12,20:00,118.2572,537.6826,415.2312,537.6826,22.7834,2.6929,179.1119,10.7537,10.7537,415.2312,419.4254,153.6355,0.0
04.12,21:00,111.9099,477.8746,362.305,477.8746,21.5606,2.6929,158.3063,9.5575,9.5575,362.305,365.9647,134.0529,0.0
04.12,22:00,97.1607,405.4458,305.2022,405.4458,18.719,2.6929,134.3367,8.1089,8.1089,305.2022,308.2851,112.9248,0.0
04.12,23:00,86.25,346.0497,257.2017,346.0497,16.6169,2.6929,114.4745,6.921,6.921,257.2017,259.7997,95.1646,0.0
05.12,00:00,78.2659,321.4235,240.726,321.4235,15.0787,2.6929,106.8403,6.4285,6.4285,240.726,243.1576,89.0686,0.0
05.12,01:00,70.9536,325.0491,251.5546,325.0491,13.6699,2.6929,109.438,6.501,6.501,251.5546,254.0956,93.0752,0.0
05.12,02:00,67.3826,362.8017,292.465,362.8017,12.9819,2.6929,123.8869,7.256,7.256,292.465,295.4191,108.212,0.0
05.12,03:00,66.3883,417.5122,347.6126,417.5122,12.7904,2.6929,144.1,8.3502,8.3502,347.6126,351.1238,128.6167,0.0
05.12,04:00,66.0437,473.2098,403.0944,473.2098,12.724,2.6929,164.5618,9.4642,9.4642,403.0944,407.1661,149.1449,0.0
05.12,05:00,68.1592,543.6942,470.7796,543.6942,13.1316,2.6929,190.0129,10.8739,10.8739,470.7796,475.5349,174.1884,0.0
05.12,06:00,70.8102,597.8438,521.7633,597.8438,13.6423,2.6929,209.3876,11.9569,11.9569,521.7633,527.0336,193.0524,0.0
05.12,07:00,73.8284,606.1081,526.9569,606.1081,14.2238,2.6929,211.8908,12.1222,12.1222,526.9569,532.2797,194.9741,0.0
05.12,08:00,77.5208,580.5907,498.0392,580.5907,14.9352,2.6929,201.9026,11.6118,11.6118,498.0392,503.0699,184.2745,0.0
05.12,09:00,79.6263,558.358,473.9444,558.358,15.3408,2.6929,193.3931,11.1672,11.1672,473.9444,478.7317,175.3594,0.0
05.12,10:00,79.028,539.5361,455.903,539.5361,15.2255,2.6929,186.6026,10.7907,10.7907,455.903,460.5081,168.6841,0.0
05.12,11:00,77.4078,525.7336,443.8425,525.7336,14.9134,2.6929,181.828,10.5147,10.5147,443.8425,448.3258,164.2217,0.0
05.12,12:00,76.3775,517.7643,436.9729,517.7643,14.7149,2.6929,179.0878,10.3553,10.3553,436.9729,441.3867,161.68,0.0
05.12,13:00,76.6631,519.138,438.0501,519.138,14.7699,2.6929,179.5414,10.3828,10.3828,438.0501,442.4748,162.0785,0.0
05.12,14:00,77.943,527.4454,445.0074,527.4454,15.0165,2.6929,182.3622,10.5489,10.5489,445.0074,449.5024,164.6527,0.0
05.12,15:00,81.3488,541.8306,455.877,541.8306,15.6727,2.6929,187.0401,10.8366,10.8366,455.877,460.4818,168.6745,0.0
05.12,16:00,86.9198,560.1761,468.5237,560.1761,16.746,2.6929,192.7927,11.2035,11.2035,468.5237,473.2563,173.3538,0.0
05.12,17:00,94.9716,577.1116,477.3186,577.1116,18.2972,2.6929,197.598,11.5422,11.5422,477.3186,482.14,176.6079,0.0
05.12,18:00,98.4046,576.3034,473.1199,576.3034,18.9586,2.6929,196.7059,11.5261,11.5261,473.1199,477.8989,175.0544,0.0
05.12,19:00,96.9094,547.2385,445.8258,547.2385,18.6706,2.6929,186.319,10.9448,10.9448,445.8258,450.329,164.9555,0.0
05.12,20:00,95.6267,508.0414,408.2905,508.0414,18.4234,2.6929,172.1839,10.1608,10.1608,408.2905,412.4147,151.0675,0.0
05.12,21:00,89.0986,448.5933,355.8998,448.5933,17.1657,2.6929,151.5416,8.9719,8.9719,355.8998,359.4947,131.6829,0.0
05.12,22:00,78.0727,380.4442,299.3478,380.4442,15.0415,2.6929,128.4931,7.6089,7.6089,299.3478,302.3715,110.7587,0.0
05.12,23:00,65.7149,319.9948,251.7372,319.9948,12.6606,2.6929,108.4963,6.3999,6.3999,251.7372,254.28,93.1428,0.0
06.12,00:00,56.9385,294.946,235.6275,294.946,10.9698,2.6929,100.8449,5.8989,5.8989,235.6275,238.0076,87.1822,0.0
06.12,01:00,49.8241,299.3186,246.9995,299.3186,9.5991,2.6929,103.6818,5.9864,5.9864,246.9995,249.4944,91.3898,0.0
